address,repayment_ratio,liquidation_ratio,total_borrowed,portfolio_diversity,account_age_days,activity_frequency,total_collateral,unique_tokens,total_transactions
0xe4429db6fcc8bc75f54390442630bab2a79487cc,7.6792,6.6041,1.461320,0.0000,932,0.105150,11.221728,34,98
0x3e2d5e7fd1a97bc8bad590e68426da5b5c295d5d,0.6053,0.5024,0.004000,0.0000,1500,0.094667,0.002421,78,142
0xe8b741f44ce016539b414e55e7222b14d63bf1d5,0.0000,0.0000,0.000000,0.0000,207,0.188406,0.029972,14,39
0x6c3de7b3e30766093b8038e6e4d389eafd83506d,1.5298,1.2697,0.000969,0.0000,1150,0.569565,0.001482,299,655
0xc10f2e9051b674e4a7e6fbe9bd5af0a1fbf7ce24,1.5220,1.2633,0.000440,0.0000,1150,0.598261,0.000669,307,688
0xb9ed52d10ee3e2918cb7aa525449c732fa5108f6,1.5143,1.2569,0.000849,0.0000,1159,0.644521,0.001285,331,747
0x2385202c54197c5a5d007c55311c050adf9a9dc8,1.5056,1.2497,0.000961,0.0000,1161,0.700258,0.001447,374,813
0x5e4db3f9811974246080cc663726e465de27cdc3,1.5002,1.2452,0.001057,0.0000,1162,0.824441,0.001586,416,958
0x1dd7c29dba3cfc8cd64220f7331e214a791a5989,0.0060,0.0050,0.002411,0.0000,1525,0.354098,0.000015,223,540
0x3764c0dbfc05917d9509f965b31f9b5ad1fca77b,1.5046,1.2488,0.003212,0.0000,1525,0.123279,0.004832,94,188
0x7819bffd6a93a941f9c9c68bb6eda17766fbe609,1.5046,1.2488,0.003212,0.0000,1525,0.153443,0.004832,117,234
0xfe82578cd7a7fc7e92cb840f7f1c2a88f49ddc0e,1.5034,1.2478,0.003212,0.0000,1415,0.175265,0.004828,120,248
0x0afddb96735e7fbc306cdfdf31e6ad1278dedb7e,3.4534,2.9700,0.187543,0.0000,314,0.095541,0.647667,14,30
0xa8ab96ee94d3a6643936bb774c2621d1bd5b9727,3.5800,2.6134,0.003242,0.0000,1072,0.096082,0.011608,38,103
0x29e18bcc4b91c3a28a78e3bcb91568395ff02ef0,2.8144,2.4165,0.005289,0.0000,1639,0.322758,0.014885,84,529
0x6303e9905ae74086ff2b724f5c227968d4c5d2c1,21.1058,17.5178,5.596724,0.0000,208,0.125000,118.123086,15,26
0xc10898eda672fdfc4ac0228bb1da9b2bf54c768f,0.0000,0.0000,0.000000,0.0000,2683,0.511741,0.024979,428,1373
0xd76b91e6dee9a582b985f22c38c2819869aab6eb,0.0000,0.0000,0.003865,0.0000,1224,0.191176,0.000000,93,234
0x9eafa492ea977985d16cb3c2007a92c446950c2e,1.5514,1.2877,0.000962,0.0000,1913,0.329326,0.001492,228,630
0x16562e41112bf3f574a82cf17ad04ef3afdcd1de,0.5207,0.4455,0.002891,0.0000,2627,0.837457,0.001505,777,2200
0x2106df7c24125c1c8f7f1f6deaaede93fd9a2e74,1.5475,1.2845,0.000160,0.0000,1358,0.603093,0.000247,361,819
0xf6bbb5f12bfa2b887c884eb395debdf36c2b408a,4.3630,3.5777,0.314290,0.0000,208,0.024038,1.371257,5,5
0xc70f915258483d65c3c562483653397d6b371858,5.9997,5.1598,1795.159877,0.0000,587,0.090290,10770.449127,12,53
0x2334181004ef1dc508180065620c3430c26ae55e,0.0000,0.0000,0.000000,0.0000,1300,0.158462,0.079329,29,206
0xef6103de90208f3dface661eadb120cf8075f9d2,0.0000,0.0000,0.003558,0.0000,2667,0.236220,0.000000,185,630
0xe705419ecaccaffdde8692265baf1caa60470d2f,2.3104,1.9177,0.000318,0.0000,1358,0.419735,0.000736,262,570
0x4c837a22a607857b03431f601714782a7d002794,1.4980,1.2434,0.000415,0.0000,1071,0.222222,0.000621,79,238
0x2e7c76bb41e62ec543ab62aa9f4a8b5cbe01224e,0.0000,0.0000,0.000000,0.0000,2687,0.090435,0.091061,33,243
0x2c359737acdb37bd752cee00f6152ab489cfe2e2,1.5025,1.2470,0.000223,0.0000,988,0.103239,0.000334,57,102
0xfd8c2dd9c1e4f31d2d61046e855dfcdb018eac21,1.5025,1.2470,0.000127,0.0000,1000,0.107000,0.000191,57,107
0x210de8c4f88af9b4fa80a138ad1d1904fe85052d,1.5024,1.2470,0.000318,0.0000,988,0.100202,0.000478,51,99
0x4884e053e77eb8d45bc2adfce8fb40ece9662833,1.4948,1.2407,0.000159,0.0000,988,0.096154,0.000238,52,95
0x0badfda5596b52b7ccfbf47f323f70bbdcae51d3,0.0000,0.0000,0.000000,0.0000,360,1.580556,0.001015,194,569
0x074b9878ce4486551d226ba28ba7fb5a7fc53e39,2.6441,2.2739,0.002271,0.0000,1457,0.012354,0.006004,11,18
0x48f5f9430ee15eb568113ac513dde6b3870975e0,1.4948,1.2407,0.000192,0.0000,1526,0.140891,0.000287,129,215
0x1a284c3bb1d8a539604df8340554da4b1cc80e6e,0.0000,0.0000,0.000000,0.0000,1798,0.023915,0.004523,18,43
0xaedf4303d56a2605f110ebb04db99f62e2e62b29,2.1013,1.8071,0.001514,0.0000,526,0.028517,0.003182,9,15
0xafaef99d9a2c76ec450fc00f19cbd7d6b5a4d079,0.0000,0.0000,0.000000,0.0000,491,0.433809,0.011016,44,213
0xfd86d28a6df8635c47af7c6ac5597893070d6336,1.5092,1.2527,0.000349,0.0000,1427,0.560617,0.000526,230,800
0x0dd6a8de365b2800f828e95feef637027cebfdc6,1.4442,1.1843,0.005881,0.0000,2318,1.522002,0.008494,287,3528
0x2848e353cc7681be7c7d5a6884d4b5508a056d11,1.5076,1.2513,0.000319,0.0000,1405,0.739502,0.000481,296,1039
0x4f3509245ac417e82e52f7f5ef9a9400e5746c2c,1.0405,0.8948,0.003718,0.0000,1633,0.045928,0.003869,25,75
0x70662d106619ce562c4155e3d1fa5d1058d4e692,0.0000,0.0000,0.000000,0.0000,214,0.042056,1.199179,8,9
0x416365993481e52e0472e7417656276d4e147a00,0.0000,0.0000,0.002552,0.0000,1562,0.627401,0.000000,396,980
0xa63c2a96b84b73867c0c6a89331907ebb4c94d56,1.4372,1.1929,0.003212,0.0000,1445,0.305882,0.004616,202,442
0x8838c5fefde75a79c15c41e0fb1bd11551dca490,1.3222,1.0975,0.003381,0.0000,1599,0.116948,0.004471,106,187
0x3812d217bb3a0b43aa16985a616a4e0c6a17c65f,1.1332,0.9916,0.003148,0.0000,1592,0.249372,0.003568,83,397
0x977c3fba9bb823316b3859d6301005240c5e2007,0.1691,0.1454,0.004442,0.0000,2285,0.031947,0.000751,26,73
0x3f3f1501df473080ef8e8c28272d22daab1551a4,3.7231,2.4200,0.013379,0.0000,2328,1.442440,0.049811,778,3358
0x5671fd45912a2f93ea4d1706a4440898bbdb7335,0.0000,0.0000,0.000000,0.0000,1897,0.201371,0.002580,90,382
0xa3d1a2736c2900e1ed2e85593940dab62ad722c8,0.0000,0.0000,0.006585,0.0000,1330,0.032331,0.000000,14,43
0x8052237ab03d74c77abb3749fe0af0558627d07d,0.0000,0.0000,0.002582,0.0000,1334,0.065217,0.000000,48,87
0x9c9a2ec7f63fd829d5258f28c29b48203cb07b23,1.9578,1.6054,0.084286,0.0000,1274,0.205651,0.165016,20,262
0x3857e58607248e3f26d5387b6d9fd8304ac600ff,1.8933,1.5525,0.101039,0.0000,1202,0.105657,0.191295,14,127
0x9371a03a0f8343c34218f4130640081da75c4689,0.1573,0.1353,0.003262,0.0000,2941,0.601496,0.000513,452,1769
0x996487fa28e3b994619db4b67a9e1c666341291f,3.5197,3.0269,15.561995,0.0000,1616,0.115099,54.772955,37,186
0xd92c97f700e971eb5ea1076c08c942b8c62f1b23,0.0000,0.0000,0.000000,0.0000,1140,0.214912,0.003724,83,245
0xa6932ae12380fc2d5b2a118381eb1ea59af40a5a,1.5283,1.2534,0.000178,0.0000,2410,0.403734,0.000271,124,973
0x49ca963ef75bceba8e4a5f4ceab5fd326bef6123,0.0000,0.0000,0.000000,0.0000,1612,2.359801,0.001366,804,3804
0xefa80a25527fcdde37058aad50983f5c5f72039c,0.0000,0.0000,0.000000,0.0000,1168,3.478596,0.001867,1247,4063
0x964ae2de33579bfec5b7c33a9bae78ed3c3e0a28,0.0000,0.0000,0.000000,0.0000,1592,0.016332,0.007384,16,26
0x87d3ee8cc75c3916e3b6f56e307aadcd3afeff68,2.4833,2.1357,0.451761,0.0000,1799,1.485270,1.121875,301,2672
0xeea80cbed6e6f4c4efbe6bf9f13562e3c562257e,2.5669,2.0266,2.359389,0.0000,1167,0.562982,6.056282,107,657
0x222769160be9bc567333766e5a53660f658e8501,0.0000,0.0000,0.000000,0.0000,1667,0.026995,0.021627,20,45
0x7ec1f3b0746b009bac65bfc4c8d47fc474aff261,1.4140,1.1736,0.003212,0.0000,1481,0.343011,0.004541,217,508
0xced703cd3608d846bd8fe219c488ec5b43c6357a,1.4368,1.1925,0.001597,0.0000,1088,0.151654,0.002294,72,165
0x65ef08eef1f3149e5eaceb8146642737dc2bbba5,2.4498,2.0088,0.100211,0.0000,642,0.043614,0.245494,12,28
0xacb7aa0370042570f57e650ba9279b5d5871db80,1.4170,1.2186,0.001399,0.0000,1529,0.028123,0.001982,21,43
0x25026096a0e699f532a0d374206520f1a74d7b95,1.4246,1.1825,0.000350,0.0000,992,0.121976,0.000498,63,121
0xab5f6b2b24b5e7b8ee5218d534f0ff8cffd88d5c,3.5405,2.9386,0.000641,0.0000,1688,0.453791,0.002270,247,766
0xc53605c6680946c822a121fae0632cb80400a195,0.0000,0.0000,0.000000,0.0000,244,0.241803,0.101804,21,59
0x0bf84a7aee6408a627153aed65e1fb7cb8a115e5,0.1819,0.1510,0.003051,0.0000,1189,0.028595,0.000555,19,34
0x3591e03172dd55a6e0e701354cf9abb6c25d4eda,1.4429,1.1976,0.001592,0.0000,1016,0.120079,0.002297,66,122
0xc08314d6e1e1cff0787a51a12f7eeb8ff9921edc,1.1640,1.0029,0.003164,0.0000,1195,0.584100,0.003682,227,698
0x73c7391894beb4be3344fddcff10607781ee924b,1.4437,1.1982,0.001009,0.0000,1480,0.276351,0.001456,161,409
0xf07bfd0e9f07ef19ac1f648a2fc50b3bd41344ac,0.0000,0.0000,0.000000,0.0000,1199,0.060050,0.221863,14,72
0x682cd3e420f2bfacc633d289ef6f42d8543a6ee0,9.8777,3.2814,0.002692,0.0000,1815,0.466116,0.026589,123,846
0xf4a62e3fc30acb1fdb93a46ce41da064bd230a0b,0.0000,0.0000,0.000000,0.0000,225,0.022222,0.175261,6,5
0x290c027f605f390410e10a01b1b4cb8c47c8cbd2,2.2237,1.8461,0.000160,0.0000,1058,0.253308,0.000355,106,268
0x6c4162902791407e9c97f0d103cc7f18014e0500,0.3740,0.3104,0.002491,0.0000,1777,0.200338,0.000932,123,356
0x95f7b0bd2189d71013246911337f8545d4172025,1.4590,1.1234,0.123235,0.0000,1528,0.020288,0.179796,15,31
0xcacafb5b875e2dc9ca4620b112e9277973de9c69,1.4237,1.1817,0.000642,0.0000,1253,0.250599,0.000914,179,314
0x59a12d7fdc4f21bcc9762997b338c9400692fa2f,0.0106,0.0088,0.005262,0.0000,1725,0.084058,0.000056,33,145
0x3c2957794870508675f780ceacceb3789dce5794,1.3173,1.1323,0.002065,0.0000,1624,0.244458,0.002720,87,397
0x404a8094656cbfe38353f637e815fcc05820e949,0.0000,0.0000,0.000000,0.0000,1275,0.541176,0.080633,184,690
0x717ef210d91dca15ba77e11f1a1595eefe8d73d2,5.1194,3.3276,3.650301,0.0000,2022,0.114243,18.687381,49,231
0x500285c71be0ea4961e7c00922b4bb9db7a36066,1.3876,1.1517,0.000318,0.0000,2974,1.154338,0.000441,650,3433
0x0716762a0392bd2ce5b93602c82722ac3ca6ff7b,1.5431,1.1882,0.001264,0.0000,1007,0.061569,0.001950,25,62
0x65f37fc31d92ff070cc2d34f894ab543dc444e77,1.4109,1.1710,0.000479,0.0000,1183,0.033812,0.000675,32,40
0x4fa2e32252ad97fc12eb7dee62d7501bb83b7087,2.5760,2.1381,4.112097,0.0000,977,0.111566,10.592958,21,109
0x5eda3e11d8418c836f21774da8b36e5bfb73cf77,1.4135,1.1732,0.003212,0.0000,1639,0.341672,0.004540,249,560
0xea6b04b0a26707045d00aedf616a1a862cdbf915,0.0000,0.0000,0.000000,0.0000,734,0.024523,0.024059,11,18
0xe65dd31395502e8570f37062ce3d96e3c50f7c99,0.0000,0.0000,0.000000,0.0000,2553,0.006659,0.008163,9,17
0x20fc1400decda205a56bf6904e1a38d94db382a2,2.9189,2.5103,0.001560,0.0000,971,0.080330,0.004554,11,78
0x698613a5761de25d33ed75dfb287e6c1f16d4244,1.4417,1.1966,0.000321,0.0000,1526,0.256225,0.000463,176,391
0x6f24ce49bc95841d7629e3714cf80c7f9dbb43bb,1.4417,1.1966,0.000321,0.0000,1525,0.227541,0.000463,150,347
0x695f6539a0ea725ee0231e0375e7f4b08f94dfa5,1.2453,1.0897,0.405924,0.0000,232,0.025862,0.505505,0,6
0x6f3085c2b850340e1a479d41c6219507d3a4a3a5,0.0000,0.0000,0.000000,0.0000,2723,0.209695,0.008745,125,571
0x278951f72d6435334b0fe0f86d637f716f414eb3,3.4494,2.9665,0.304876,0.0000,977,0.149437,1.051630,17,146
0xcccccc83c7ecbba07d242a5618952d0831eb09e4,0.0000,0.0000,0.000000,0.0000,509,0.029470,31.576331,7,15
0xef706e6869675e4e7855f9c0865cdb562e856960,2.1281,1.7450,3.632912,0.0000,327,0.076453,7.731130,14,25
0xc908d473bc0ff76ef937684bf679db1546de2350,4.3861,3.6010,6.252593,0.0000,966,0.109731,27.424384,29,106
0x1e99d6e166d1cf1e7a9f4070221f6ca1a637d28d,4.6967,3.8983,3.904708,0.0000,2789,0.010039,18.339277,7,28
0xa812202eca0a478b9aff492ec831adc3a8f388a4,0.0000,0.0000,0.000000,0.0000,1613,0.193428,0.003195,119,312
0x6b87243ffeae99ce6eee8f3ce92b69f7d83832d7,2.7188,2.0934,0.001620,0.0000,1689,0.018946,0.004404,19,32
0x69d5d1ea063199298ad9f92cd60102ee1206694b,0.4983,0.3837,0.005254,0.0000,1476,0.181572,0.002618,116,268
0xc03b5c739c1d7afecfcb4b58fb1ebffdbfc53744,0.0000,0.0000,0.000000,0.0000,2195,0.006378,0.005339,10,14
0xd202901d44741b8e7a1528cc45e369f86694bae0,2.1557,1.7890,0.012659,0.0000,1094,0.023766,0.027290,14,26
0xdc92910995a76f45c85d6c16ee33a5a133d48541,2.1767,1.8718,0.004951,0.0000,961,0.011446,0.010776,9,11
0xd77900479ef30963f4b5aa7d752b15795192ee15,1.1719,0.9024,0.011376,0.0000,1631,0.859595,0.013332,464,1402
0xe9ba60eefdba996a66a7f5415dda83573a70c492,1.6979,1.3073,0.000633,0.0000,1554,0.822394,0.001075,176,1278
0x311f7cee6dc2f889488bbf918d4f9a0df46f4a68,0.0000,0.0000,0.000000,0.0000,1608,0.006219,0.158521,9,10
0x850fdab7c76cde1de8a0e4601cfd125cb28619ae,0.0000,0.0000,0.000000,0.0000,1741,0.577829,0.001934,297,1006
0x819c3fc356bb319035f9d2886fac9e57df0343f5,0.0000,0.0000,0.000000,0.0000,1754,0.040479,0.001039,19,71
0x505933a8286b828a7b1cc0ede7c416f1edd3494e,0.0000,0.0000,0.000000,0.0000,1588,0.005668,0.413223,8,9
0x05a120746daac8c26b234a7387ec17ba6df9079f,1.3870,1.0680,0.003716,0.0000,1819,0.063222,0.005154,39,115
0xfec521e7261234e7b71411058b0be06ac5db5d07,1.1641,1.0010,37.034610,0.0000,1594,0.159975,43.113473,50,255
0xd71d3b807786765ed00742c289739a42fcf0315e,0.0000,0.0000,0.000000,0.0000,107,0.018692,0.042290,3,2
0xe133f6f0d1352383f2b9a8604094f3f6207754a6,0.0000,0.0000,0.000000,0.0000,1505,0.044518,0.001429,24,67
0x925eafea2cc8eb6f747624f745db3ef0bf5a425f,2.7912,1.9851,0.001597,0.0000,1551,0.753707,0.004458,363,1169
0xece4a59babe3ffa920d4c46822958cf5fc9e99b8,0.0000,0.0000,0.000000,0.0000,1442,0.022191,0.122324,15,32
0x29734529ff4402fac381a2f9b89172aa5f82728b,0.0000,0.0000,0.000000,0.0000,1037,0.014465,0.018775,10,15
0x998dff3cb30a55f137d231bcde2ec0a69719a0ea,0.0000,0.0000,0.000000,0.0000,134,0.067164,0.002282,7,9
0x571a9a6e0be857ce6e54a77b2882e2453b8a9d05,2.5981,1.8044,0.000158,0.0000,1021,0.352595,0.000411,137,360
0x991b9d51e5526d497a576df82eaa4bea51ead16e,0.6458,0.4972,0.004662,0.0000,2660,0.619549,0.003010,442,1648
0xea23b4270801619b6dd609fad31db09737d423ac,0.0000,0.0000,0.000000,0.0000,1595,0.018182,0.002188,14,29
0x59385629e6a19929804076953d5c0f6c74f0ae8f,3.6029,2.9544,0.169485,0.0000,1373,0.136198,0.610647,18,187
0xde5b96620cb0d211645038ca60e048b81d046db7,1.9453,1.4979,0.000547,0.0000,1425,0.068070,0.001064,42,97
0xf685b38fdec12ce3ce162a4e4fc8efe69155c8a0,1.1944,1.0178,0.001635,0.0000,810,0.206173,0.001953,39,167
0xacd0bf70e1583d1a0044c37671471fac291274fd,0.0000,0.0000,0.000000,0.0000,2747,0.014925,0.032858,23,41
0x4fc867372d0e5cb1d86b8393e83a1c048f819beb,0.0000,0.0000,0.000000,0.0000,1592,0.030151,0.001985,16,48
0xbe61575c6f483d32909ea63c2d69ba45abb96455,1.6879,1.3903,0.014246,0.0000,1626,0.078106,0.024047,45,127
0x0d301d01c8a47e97ce58658bda7ffb9580e1fc02,1.3412,1.0327,0.007990,0.0000,1731,0.023108,0.010716,23,40
0x9676fbd6986ea8fda60f54febe0e9b4a1b17e52f,0.0000,0.0000,0.000000,0.0000,1667,0.005999,0.013936,9,10
0x8828d06b0a53c0fd8657b4db727b8a1542dc2df7,0.0000,0.0000,0.000000,0.0000,1537,0.536760,0.885610,96,825
0x10abe60c9000e0fc878bc5b9900710b7e3544cc9,0.0000,0.0000,0.000000,0.0000,1229,0.013019,0.350321,11,16
0x04ec44da9a2971d21e4801cd709257fa6d02809e,0.0000,0.0000,0.000000,0.0000,1449,0.026225,0.016600,13,38
0xcf2597cdadaacf54fd566829c61af9d634f36cca,0.0000,0.0000,0.000000,0.0000,1087,0.041398,0.001338,22,45
0x07588353130f93056c7d32250a217ada1c5ae022,0.0000,0.0000,0.000000,0.0000,1432,0.472765,0.001833,212,677
0x6a81e786322203904a0743469194e3615f5f5b43,2.1694,1.6704,0.048883,0.0000,1349,0.010378,0.106045,8,14
0x08d407c1e92825616eb07820c9b38854b9c59775,3.0048,2.3137,0.003477,0.0000,2358,0.077608,0.010448,109,183
0x9d2beea6625c1991c796c498b93842d9e09cb6d6,0.0000,0.0000,0.000000,0.0000,1819,0.454645,0.004295,283,827
0x63c962a99d6a39ed9e862c5a6ca5bd9e19d6be46,1.2645,0.9737,0.001972,0.0000,1506,0.187915,0.002493,64,283
0x35642de97d6376dd55240ffd35fafd2619515e54,0.0000,0.0000,0.000000,0.0000,1796,1.110245,0.002950,572,1994
0x4c894300dace47361f6d8c084f7295a2c26e094d,0.0000,0.0000,0.000000,0.0000,2168,0.328875,0.003944,287,713
0xd819c62dde216ef3b508d348542b59477efd606f,3.8262,3.0457,0.000683,0.0000,1493,0.927662,0.002613,373,1385
0x4cc0740ab4aa880d5c1802aaaeaf73efb8df7d8b,0.0000,0.0000,0.000000,0.0000,1392,0.033764,0.006615,22,47
0x05277dc54ea282f9b51cd8bddeba3f3e9ecd7d50,0.0000,0.0000,0.000000,0.0000,1170,0.007692,0.261401,8,9
0xd7596f58a4fd23a09bc956c7f064496b11cc0238,0.0000,0.0000,0.000000,0.0000,1550,0.023871,0.010367,12,37
0x609dd2e3e2fa38e4ef945b9e5492e4b3c2670402,0.0000,0.0000,0.000000,0.0000,1565,0.021086,0.001902,18,33
0xb1834cbcdfdba84c278666e2a414b02f14d1f784,0.0000,0.0000,0.000000,0.0000,1694,0.048406,0.013743,35,82
0x972e64e6b405ef73609d9fde9f35f6f8fb19a713,2.3700,1.6950,0.001077,0.0000,1477,0.669601,0.002552,250,989
0x3e4335ad4947459bc364ce6f55de14e9c5bf3f40,1.1089,0.8238,0.009587,0.0000,1514,1.180978,0.010631,208,1788
0x4776cfb7a14291df695e5ac6a807432c991b4122,0.0000,0.0000,0.000000,0.0000,2351,0.267120,0.004279,158,628
0x7407d8ca32ef0eb76bf6d56b77d2bde5e2b3e659,3.5213,2.9223,0.000321,0.0000,1367,0.482809,0.001131,266,660
0x4c48b8375db15d670fad2840f52ed0c077d35060,0.0000,0.0000,0.000000,0.0000,1153,0.042498,0.006557,17,49
0xb1787a97e7752078e3de23766c2a4a73fb10f25a,1.3990,1.0878,0.016717,0.0000,978,0.134969,0.023389,27,132
0x71104c250823ad5989a438b23a1f9612a4259cf7,0.0000,0.0000,0.000000,0.0000,1630,0.012270,0.014628,13,20
0xa550215d922af5af685461887190cbe1cb7c8071,26.9090,22.0654,0.001692,0.0000,1936,1.457128,0.045538,337,2821
0x8f146a0802a7710203aef9bc2fa3d59dd855f4d3,0.0000,0.0000,0.000000,0.0000,590,0.777966,0.004310,124,459
0xda96ae6facdbbcc748dbf65cb0787cbe7f95b1f8,1.4077,1.0719,0.028799,0.0000,1617,0.034632,0.040539,24,56
0xcf21f21937f520b22955a1a4c523e2bb94954c80,0.3535,0.3093,0.003628,0.0000,1680,0.613095,0.001283,118,1030
0x8b70d03dc120d116948b0bc2ec06babdb2f88b84,0.0699,0.0601,0.003024,0.0000,1355,0.016974,0.000211,14,23
0x1e34c4c920c1b6a397cab786ebfd83dcaee1ff64,0.0000,0.0000,0.000000,0.0000,1726,2.086327,0.018112,609,3601
0x852754468e8e4ee27775c1e00c6c4b1ac044626e,0.0000,0.0000,0.000000,0.0000,1407,0.028429,0.015049,17,40
0x40da54de06a222f103219b364b8546c1c17c43c8,0.0000,0.0000,0.000000,0.0000,1422,0.032349,0.092848,22,46
0xd179ed69b7962f48af502a1fac9abeda70e83a6b,0.0000,0.0000,0.000000,0.0000,1586,0.100883,0.062484,55,160
0x18f04a3c3f01bff55d13686d16a2536cc5179d75,0.0000,0.0000,0.000000,0.0000,702,0.011396,0.003084,6,8
0x9ac52b634ed0916eb25c8d9aefa40266d1269d44,0.0000,0.0000,0.000000,0.0000,1703,0.561950,0.025090,255,957
0x8287ae7b97de14609db95ceb655de3cee54792d5,0.0000,0.0000,0.000000,0.0000,2860,0.300699,0.065585,176,860
0x530a100444136ce2126b61e471939064129f6bda,1860112.5479,0.0000,0.000000,0.0000,1463,0.048530,0.003090,30,71
0xd75a171548b737783cae2a3123b50379c38d14ea,0.0000,0.0000,0.000000,0.0000,1391,0.542056,0.001107,37,754
0xa7300d4ec0dec751c5f18b94a748c6d1a1cf5804,0.0000,0.0000,0.000000,0.0000,1897,0.066421,0.002659,57,126
0xf25b1a8b2801e9098188680c2f04baab4e2fe27e,0.0000,0.0000,0.000000,0.0000,1056,0.015152,0.001308,13,16
0x03d70891b8994feb6cca7022b25c32be92ee3725,1.9830,1.5269,0.000142,0.0000,2407,0.216037,0.000281,103,520
0xee782d0512ec25293e78f3695815b50d135f5f48,0.0000,0.0000,0.000000,0.0000,2129,0.044622,0.360708,31,95
0xeca510e9304139de92edcb64315ee9bd5074d67c,1.3685,1.0538,0.039074,0.0000,998,0.385772,0.053473,121,385
0xd5c49af8d7f56c7debb9dcfc8b26a93b2db1a2f2,1.1839,1.0358,11.947707,0.0000,2705,0.018854,14.144523,16,51
0x4043806f2d2bd98dcdfab0a4477528ebe1c4c0c8,1.5366,1.1832,0.008835,0.0000,2770,0.076534,0.013575,70,212
0xaf9c41cca97ba8775844c0450718a480fcaa540a,0.0000,0.0000,0.000000,0.0000,845,0.405917,0.002114,99,343
0xf3b29148e51d64614c788423c0f2fad0de885ad5,0.0000,0.0000,0.000000,0.0000,1481,0.222147,0.014992,48,329
0xdb306e5c24cd28a02b50c6f893d46a3572835195,0.0001,0.0001,0.024416,0.0000,1465,5.622526,0.000002,822,8237
0x141fef8cd8397a390afe94846c8bd6f4ab981c48,0.0000,0.0000,0.000000,0.0000,2153,4.644682,0.101808,4716,10000
0x49a1eb39534f378722036d41d3ab5c92e86b55cf,0.0063,0.0006,0.158444,0.0000,2573,0.188885,0.000998,176,486
0xe76183d03fcad988f74a2645c122b06b467f6649,0.0000,0.0000,0.000000,0.0000,2804,0.291726,0.004460,279,818
0x4400d94436a815eead9b9e41bd03e4f5ba9f4fa3,1.4546,1.2300,0.026275,0.0000,1205,0.022407,0.038221,12,27
0x90dbbaabbc5a5eaa4e1dda451b0bf363e150aeb5,0.0000,0.0000,0.000000,0.0000,1461,0.020534,0.006714,15,30
0x67726dad553020a55cf5de97b0a03d218475e8f4,0.0118,0.0015,0.070983,0.0000,1579,0.881571,0.000837,190,1392
0x70efb0a07a45915bad5dd2c8d7c0a98a7ef4717b,0.0278,0.0243,0.005116,0.0000,1565,0.044728,0.000142,29,70
0x4a0d5319665a5eb094f841af9ce0a34bd3879412,0.0000,0.0000,0.000000,0.0000,2837,0.081072,0.044035,104,230
0x760c4ce90c85fbaa7f60a21e57402f6dfdd1393d,0.0000,0.0000,0.000000,0.0000,815,0.003681,0.008583,4,3
0xe2dc344950c4b3a14259d44a274d7e28138c63e5,0.0000,0.0000,0.000000,0.0000,818,0.003667,0.001073,4,3
0xa31396b4eb520210e2b018c15c8651442963af2b,0.5130,0.4412,0.002851,0.0000,1307,0.052793,0.001463,30,69
0x5a1d024da2ba1846902059e7c2e2306f1c5e5d93,0.0000,0.0000,0.000000,0.0000,823,0.004860,0.002973,5,4
0xbcd69ce8027b930c7712290f4f0c1e8864382123,0.0000,0.0000,0.000000,0.0000,1766,0.812005,0.003888,317,1434
0x884d6fa3a4b349880486ad4d7c833ca968c785d8,0.0000,0.0000,0.000000,0.0000,1835,0.785831,0.005091,434,1442
0x6b0dcbf21cef9f88fd1d2720571192ee18f0cfd4,0.0002,0.0001,0.011112,0.0000,2762,0.735337,0.000002,382,2031
0xb5584bfdb0f869f35764f975da6c482e29e871c0,0.3939,0.3033,0.002113,0.0000,1203,2.680798,0.000832,627,3225
0xc956f73ba702315c15033caf91c0e8b1bf86c2e3,0.0000,0.0000,0.000000,0.0000,1468,0.034060,0.007708,5,50
0xfe53dcf33ccde3050886febae065fefe46597be5,1.3011,1.0019,0.003431,0.0000,981,0.022426,0.004464,14,22
0xaabd5d890dee3a544a07c6734ca5f437f273ce8b,1.6296,1.2548,0.018158,0.0000,1477,0.028436,0.029591,13,42
0x0dec436fb1d3f7165a6d1133f85ad04b6e3d608b,0.0000,0.0000,0.000000,0.0000,1423,0.018271,0.006591,16,26
0x82287cdda3d1b5d26d49ce03280d07b86d54fe54,0.2915,0.2288,0.000696,0.0000,983,1.060020,0.000203,66,1042
0xfde5e489d9fd6749757f0c77237376d518d5466c,0.0000,0.0000,0.000000,0.0000,884,0.003394,0.002421,4,3
0xa47c38f6bd08876c39f9a32ab0424e3846a47a94,0.0000,0.0000,0.000000,0.0000,1668,0.009592,0.001139,8,16
0x25b99f078903f7702d3f44b1f8a4fe88bc5d1036,0.0000,0.0000,0.000000,0.0000,1603,1.004367,0.013646,332,1610
0xe288a00df4b697606078876788e4d64633cd2e01,0.0000,0.0000,0.000000,0.0000,1623,1.995687,0.005659,552,3239
0x7d21c85efd40c4b33065409127076912d373d78b,1.8507,1.4251,0.033864,0.0000,1518,0.196311,0.062674,94,298
0xebf29fe8120e5f6ec0c14b1cc8adb6ec34059b02,0.0000,0.0000,0.000000,0.0000,1307,0.067330,0.001289,32,88
0xa87d2fc358be7b28772b8eff9d2fd2628ecc70b3,0.0000,0.0000,0.000000,0.0000,1239,0.956416,0.001029,73,1185
