repayment_ratio,liquidation_ratio,total_borrowed,portfolio_diversity,account_age_days,activity_frequency,total_collateral,unique_tokens,total_transactions,cluster,anomaly,score_raw,rank,credit_score
3.3972,2.9216,0.124885,0.0,1542,0.081064,0.42426,28,125,0,1,-0.1735318894665519,1230.0,460.17877739331027
795.5005,612.5353,3e-06,0.0,1657,0.044056,0.00219,29,73,0,1,-0.1495777553660037,1095.0,502.9988465974625
0.0044,0.0038,0.414297,0.0,1992,0.180221,0.001826,55,359,0,1,-0.017605041013196016,684.0,633.3621683967705
0.0,1.157920892373162e+59,0.0,0.0,1569,0.233907,0.002848,37,367,0,1,0.07562230127471697,356.0,737.39907727797
0.0,1.157920892373162e+59,0.0,0.0,1646,0.121507,0.184408,22,200,0,1,0.06980461055076938,371.0,732.641291810842
0.0,1.157920892373162e+59,0.0,0.0,1522,0.03548,0.006522,28,54,0,1,0.018465505217483254,562.0,672.0588235294117
0.0175,0.0002,0.013886,0.0,2106,0.397911,0.000243,104,838,0,1,0.07801759923508761,350.0,739.3021914648212
0.8821,0.7717,0.001097,0.0,1664,0.322716,0.000967,154,537,0,1,-0.05537472605241421,759.0,609.5732410611304
0.0,1.157920892373162e+59,0.0,0.0,1508,0.387931,1.567948,94,585,0,1,0.10582995988559157,288.0,758.9677047289504
0.0001,0.0001,0.471857,0.0,1867,0.238886,3.8e-05,120,446,0,1,-0.02293385653957481,697.0,629.2387543252595
0.0,1.157920892373162e+59,0.0,0.0,1552,0.027706,0.006772,15,43,0,1,0.02177719663455939,547.0,676.8166089965398
0.0,1.157920892373162e+59,0.0,0.0,2003,0.043435,0.025232,37,87,0,1,0.15585450117645347,210.0,783.7081891580161
0.2871,0.1529,0.006807,0.0,1553,0.064392,0.001954,36,100,0,1,-0.1724134267308819,1224.0,462.0818915801615
0.0,1.157920892373162e+59,0.0,0.0,2801,0.066762,0.006886,27,187,0,1,0.38085422297274957,35.0,839.2156862745098
0.0,1.157920892373162e+59,0.0,0.0,1539,0.011046,0.136188,8,17,0,1,0.012960022444715339,594.0,661.9088811995387
0.805,0.6628,0.002048,0.0,1559,0.328416,0.001649,131,512,0,1,-0.09065660852858974,877.0,572.1453287197232
0.0,1.157920892373162e+59,0.0,0.0,1525,0.033443,0.174799,22,51,0,1,0.017417939796428077,569.0,669.8385236447521
0.0139,0.0,0.028076,0.0,1544,0.235104,0.00039,130,363,0,1,-0.11477270306801193,943.0,551.2110726643599
0.7497,0.656,0.00267,0.0,1554,0.023166,0.002001,13,36,0,1,-0.18675511741514728,1288.0,441.78200692041526
3.7827,3.2531,0.13927,0.0,1695,0.076696,0.526815,22,130,0,1,-0.13323108863445154,1023.0,525.836216839677
0.0,1.157920892373162e+59,0.0,0.0,1573,0.124603,0.002939,41,196,0,1,0.05474945267279446,420.0,717.0991926182237
6.3138,4.1046,0.032999,0.0,1521,0.071663,0.20835,34,109,0,1,-0.18013900329870225,1261.0,450.34602076124565
0.9048,0.6664,0.002876,0.0,1545,0.080259,0.002602,32,124,0,1,-0.17235868068509297,1223.0,462.39907727797004
16.1149,11.3997,0.000266,0.0,1513,0.171844,0.004284,31,260,0,1,-0.16249931973185988,1178.0,476.67243367935407
0.0,0.0,0.028349,0.0,1513,0.025777,0.0,13,39,0,1,-0.19748413326941158,1334.0,427.1914648212226
0.0,1.157920892373162e+59,0.0,0.0,1828,0.080963,0.008362,29,148,0,1,0.11361907516601734,281.0,761.1880046136101
236.8473,182.3724,0.000287,0.0,1567,0.063816,0.067987,14,100,0,1,-0.17428197379888144,1234.0,458.91003460207617
1.617,1.2451,0.016823,0.0,1600,0.091875,0.027202,48,147,0,1,-0.15035557613052652,1101.0,501.0957324106113
1.5411,1.1866,0.012015,0.0,1926,0.073728,0.018515,53,142,0,1,-0.062047677436910496,776.0,604.1810841983852
3.8404,3.0078,2.209239,0.0,2004,1.505489,8.484348,380,3017,2,-1,0.3860868982126915,111.0,451.97368421052636
0.0084,0.0003,0.037032,0.0,1685,0.026113,0.00031,19,44,0,1,-0.14828570030828686,1090.0,504.5847750865052
0.0,1.157920892373162e+59,0.0,0.0,2051,1.892248,0.002813,191,3881,2,-1,0.6414919901580673,43.0,698.0263157894738
0.0357,0.0262,0.061571,0.0,1515,0.033663,0.002197,19,51,0,1,-0.19365903862536743,1319.0,431.94925028835064
0.0016,0.001,0.67771,0.0,2704,0.118713,0.00107,70,321,0,1,0.17270075765109064,180.0,793.2237600922722
0.0,0.0,0.093371,0.0,1666,0.031813,3e-06,25,53,0,1,-0.15062856528301188,1103.0,500.4613610149942
0.0054,0.0039,0.05039,0.0,1656,0.134662,0.000272,36,223,0,1,-0.1285444283105607,999.0,533.4486735870819
0.0008,0.0007,0.079402,0.0,1562,0.101793,6.4e-05,33,159,0,1,-0.16265009569164857,1180.0,476.038062283737
0.0,1.157920892373162e+59,0.0,0.0,1913,0.397804,0.009043,146,761,0,1,0.23963991595996756,117.0,813.20645905421
3.1927,1.6691,0.032563,0.0,1811,0.541137,0.103963,137,980,0,1,0.03167138076684878,513.0,687.60092272203
2.7587,2.1717,0.001852,0.0,1537,0.123617,0.00511,50,190,0,1,-0.16086331630991546,1169.0,479.52710495963095
29.8667,22.9974,3.8e-05,0.0,1522,0.045992,0.001144,21,70,0,1,-0.18877242765205948,1301.0,437.6585928489043
0.0001,0.0001,0.205816,0.0,1511,0.017207,2.5e-05,11,26,0,1,-0.19992770964083045,1349.0,422.4336793540946
0.0,0.0,0.059989,0.0,2131,0.067574,0.0,52,144,0,1,-0.006521179435758161,651.0,643.8292964244522
173.0579,133.2546,6e-06,0.0,1832,0.41321,0.00102,155,757,0,1,0.013963176137978154,588.0,663.8119953863899
1.3077,1.0454,0.050623,0.0,1625,0.286154,0.066202,102,465,0,1,-0.0878237088065935,860.0,577.5374855824682
0.0018,0.0015,0.077571,0.0,2907,0.857929,0.000142,417,2494,2,1,0.5215354794856126,67.0,611.1842105263158
0.0207,0.0063,0.067565,0.0,2062,4.849661,0.001399,517,10000,2,-1,1.2158089544338473,11.0,813.8157894736842
2843.8444,0.2844,5.2e-05,0.0,1589,0.471995,0.149205,88,750,0,1,-0.06226242752168004,777.0,603.8638985005766
0.0,1.157920892373162e+59,0.0,0.0,2151,0.320316,0.003008,164,689,0,1,0.29585698134555183,81.0,824.6251441753171
8.8198,7.7173,0.00033,0.0,1827,3.124247,0.002908,774,5708,2,-1,0.7776320068770154,27.0,755.921052631579
0.0,1.157920892373162e+59,0.0,0.0,1656,0.129227,3.664806,64,214,0,1,0.08720362236659303,327.0,746.5974625144175
0.001,0.0007,0.048076,0.0,1818,0.19692,4.6e-05,88,358,0,1,-0.05558862489601111,760.0,609.2560553633218
1.4241,1.0965,0.003344,0.0,1515,0.013861,0.004762,10,21,0,1,-0.20024229573275648,1350.0,422.116493656286
0.0,1.157920892373162e+59,0.0,0.0,1525,0.029508,0.00295,21,45,0,1,0.016236650278707798,575.0,667.9354094579007
0.0,1.157920892373162e+59,0.0,0.0,1654,0.031439,0.005063,29,52,0,1,0.05441091126938104,422.0,716.4648212226067
0.0,1.157920892373162e+59,0.0,0.0,1539,0.077323,0.009538,48,119,0,1,0.03710870209453907,493.0,693.9446366782007
0.0,1.157920892373162e+59,0.0,0.0,1523,0.003283,0.544616,5,5,0,1,0.006394259683975136,612.0,656.199538638985
1.0161,0.7824,0.003892,0.0,1805,0.049307,0.003955,34,89,0,1,-0.10614816725527204,920.0,558.5063437139562
0.0,0.0,0.051637,0.0,1556,0.125321,0.0,56,195,0,1,-0.1534985871058495,1127.0,492.8489042675894
0.0,1.157920892373162e+59,0.0,0.0,1814,0.201213,0.003732,78,365,0,1,0.14914872432444104,216.0,781.8050749711649
0.0,1.157920892373162e+59,0.0,0.0,1722,0.008711,0.011323,8,15,0,1,0.06284091103181152,391.0,726.2975778546713
0.0117,0.0085,0.009617,0.0,1520,0.016447,0.000112,13,25,0,1,-0.1975359569458405,1335.0,426.87427912341406
1.7291,1.3857,0.003551,0.0,1611,0.082557,0.00614,42,133,0,1,-0.15085775576999574,1108.0,498.87543252595157
1.8156,1.5111,0.073795,0.0,2338,0.115911,0.133983,45,271,0,1,0.061398524399686585,396.0,724.7116493656285
1.3917,1.2177,0.004839,0.0,1557,0.127168,0.006735,24,198,0,1,-0.16121539645682312,1172.0,478.5755478662053
735.8829,566.6298,4.8e-05,0.0,1562,0.016645,0.035237,15,26,0,1,-0.1853032848508825,1277.0,445.2710495963091
223.4011,172.0188,1.9e-05,0.0,1525,0.059016,0.004279,19,90,0,1,-0.18571750466331047,1280.0,444.3194925028835
0.0,1.157920892373162e+59,0.0,0.0,1527,0.030124,0.026849,18,46,0,1,0.016156178961276774,576.0,667.6182237600923
0.0,1.157920892373162e+59,0.0,0.0,1534,0.005867,0.015567,7,9,0,1,0.010168430527801461,600.0,660.0057670126874
0.0066,0.0003,0.147451,0.0,1679,0.135795,0.000974,53,228,0,1,-0.11719621266157598,953.0,548.0392156862745
3137778.3764,2582705.3816,0.0,0.0,1691,0.890006,0.012173,183,1505,0,-1,0.4317497314017609,28.0,841.4359861591696
0.2444,0.1784,0.008705,0.0,1558,0.016046,0.002128,13,25,0,1,-0.18713239853833222,1291.0,440.8304498269896
52.4649,0.703,0.000246,0.0,1787,0.387801,0.012913,102,693,0,1,-0.018661540799566174,689.0,631.7762399077278
0.0,1.157920892373162e+59,0.0,0.0,1805,0.168421,0.001089,79,304,0,1,0.139559241845656,232.0,776.7301038062284
737397.0985,567795.7658,0.0,0.0,1597,0.057608,0.01611,27,92,0,1,-0.0819510083396951,834.0,585.7843137254902
0.0,1.157920892373162e+59,0.0,0.0,1718,0.136205,0.005829,55,234,0,1,0.10168039980185237,301.0,754.8442906574394
1.3007,1.0015,0.004714,0.0,1641,0.005484,0.006132,8,9,0,1,-0.16778748404211968,1205.0,468.1084198385237
1.4445,1.1123,0.007109,0.0,1525,0.010492,0.010269,8,16,0,1,-0.19869190438084816,1343.0,424.3367935409458
1.4923,1.1491,0.017118,0.0,1525,0.00918,0.025545,9,14,0,1,-0.19867462764743626,1342.0,424.65397923875435
3.735,2.6104,0.014025,0.0,1741,0.526709,0.052382,171,917,0,1,0.016149429705006543,577.0,667.3010380622837
0.2019,0.1555,0.002703,0.0,1526,0.080603,0.000546,33,123,0,1,-0.1773324937507652,1254.0,452.5663206459054
0.0,1.157920892373162e+59,0.0,0.0,1527,0.007204,0.005714,7,11,0,1,0.008513042370597954,606.0,658.1026528258362
0.0,1.157920892373162e+59,0.0,0.0,2718,0.2156,0.003414,254,586,0,1,0.4560898563085599,22.0,843.3391003460208
1.3741,1.058,0.006906,0.0,1528,0.035995,0.00949,14,55,0,1,-0.19098888871971115,1309.0,435.12110726643596
0.0,1.157920892373162e+59,0.0,0.0,1557,0.007065,0.184455,8,11,0,1,0.01711562373485241,571.0,669.204152249135
0.0388,0.0252,0.011231,0.0,2723,0.424899,0.000435,229,1157,0,1,0.2991827589767314,77.0,825.8938869665513
0.0,1.157920892373162e+59,0.0,0.0,1571,0.01655,0.003857,10,26,0,1,0.02338406676072766,541.0,678.719723183391
0.0,1.157920892373162e+59,0.0,0.0,1979,0.06569,0.002304,31,130,0,1,0.15276116879191762,212.0,783.0738177623991
0.0061,0.005,0.091637,0.0,1836,0.245643,0.000555,74,451,0,1,-0.043093551877497124,734.0,617.5028835063438
0.0,1.157920892373162e+59,0.0,0.0,1557,0.126525,0.027237,50,197,0,1,0.05299762095293548,428.0,714.5617070357555
0.0,1.157920892373162e+59,0.0,0.0,1530,0.023529,0.009354,14,36,0,1,0.01456320473078795,583.0,665.3979238754325
4.1225,3.5453,0.088381,0.0,1645,0.153191,0.36435,76,252,0,1,-0.11701448040806038,952.0,548.356401384083
0.0,1.157920892373162e+59,0.0,0.0,1881,0.332802,0.002658,107,626,0,1,0.20544823017685626,136.0,807.1799307958477
0.0,1.157920892373162e+59,0.0,0.0,1741,0.044227,0.002789,21,77,0,1,0.07921608018995933,342.0,741.8396770472896
0.0,1.157920892373162e+59,0.0,0.0,1613,0.026658,0.003279,19,43,0,1,0.03945764065402382,487.0,695.8477508650519
0.0,1.157920892373162e+59,0.0,0.0,1536,0.897786,0.005363,392,1379,0,1,0.29689481060797096,79.0,825.2595155709342
0.0,1.157920892373162e+59,0.0,0.0,1535,0.002606,0.367681,5,4,0,1,0.009452685349787167,603.0,659.0542099192619
0.0572,0.044,0.029026,0.0,2160,0.10787,0.00166,87,233,0,1,0.02018093022490685,554.0,674.59630911188
0.0,1.157920892373162e+59,0.0,0.0,1563,0.005758,0.075137,7,9,0,1,0.018170533417805987,564.0,671.4244521337947
1.4811,1.1404,0.005232,0.0,1540,0.006494,0.007749,8,10,0,1,-0.19539864315266908,1324.0,430.363321799308
0.0,1.157920892373162e+59,0.0,0.0,1567,0.315252,0.027175,80,494,0,1,0.10332687468669469,294.0,757.0645905420993
0.0014,0.0009,0.059862,0.0,1737,0.033391,8.2e-05,16,58,0,1,-0.13303998632972217,1021.0,526.4705882352941
0.0134,0.0028,0.017905,0.0,1842,0.084148,0.00024,33,155,0,1,-0.08830619190678421,864.0,576.2687427912342
28.0216,24.0986,9.7e-05,0.0,2179,0.768242,0.002712,392,1674,2,1,0.26293264407505007,134.0,368.75
0.0,1.157920892373162e+59,0.0,0.0,1851,0.085359,0.023001,42,158,0,1,0.12439839873732342,264.0,766.5801614763552
1.3266,1.0215,0.01503,0.0,2776,0.543948,0.019939,286,1510,0,1,0.36162960504367436,42.0,836.9953863898501
0.33,0.2541,0.007253,0.0,1687,0.009484,0.002394,9,16,0,1,-0.1539868949323557,1129.0,492.2145328719723
1.253,1.0911,0.00219,0.0,3443,0.230903,0.002745,205,795,0,1,0.4474626820746499,24.0,842.7047289504037
0.0,1.157920892373162e+59,0.0,0.0,1627,0.002459,0.02307,5,4,0,1,0.0345499691093449,503.0,690.7727797001153
52.5072,45.9438,0.000476,0.0,1660,2.329518,0.024989,486,3867,2,1,0.46108386286626596,85.0,546.0526315789474
1.7308,1.0196,0.009616,0.0,1896,0.901899,0.016643,138,1710,0,1,0.13913290488599067,234.0,776.0957324106113
0.0025,0.0022,0.012272,0.0,1643,0.028606,3.1e-05,18,47,0,1,-0.1596798549036952,1161.0,482.06459054209915
37.8591,29.1515,5.7e-05,0.0,1629,0.05709,0.00216,42,93,0,1,-0.1512786100208753,1109.0,498.558246828143
25.5157,19.6471,0.001812,0.0,1567,0.008934,0.046247,9,14,0,1,-0.18716867242994661,1292.0,440.5132641291811
0.0028,0.0024,0.320934,0.0,1657,0.133977,0.000889,73,222,0,1,-0.11820955960256595,957.0,546.7704728950404
3.6146,2.3495,0.002733,0.0,2769,1.896714,0.009879,847,5252,2,-1,0.8678776606218956,22.0,774.0131578947369
0.8144,0.6271,0.003242,0.0,1561,0.383088,0.00264,119,598,0,1,-0.08167740592366937,831.0,586.7358708189158
0.0007,0.0005,0.03426,0.0,1798,0.091769,2.4e-05,57,165,0,1,-0.09265508945198031,882.0,570.5594002306805
0.0,1.157920892373162e+59,0.0,0.0,1673,0.99462,0.007839,344,1664,2,1,0.3489885529787541,117.0,430.2631578947369
0.0,1.157920892373162e+59,0.0,0.0,1630,0.084663,0.05198,38,138,0,1,0.06149817339646631,395.0,725.0288350634371
5.0217,4.3187,0.001066,0.0,1969,1.195023,0.005355,331,2353,2,1,0.2797325008656229,131.0,379.60526315789474
0.082,0.0533,0.017822,0.0,1714,0.187865,0.001461,81,322,0,1,-0.0890499613704537,868.0,575.0
0.5387,0.3846,0.00969,0.0,1797,0.882026,0.005219,269,1585,0,1,0.13708177100405888,237.0,775.1441753171857
0.0,1.157920892373162e+59,0.0,0.0,1550,0.016774,0.066121,10,26,0,1,0.017671391618986263,567.0,670.4728950403692
463.2684,338.186,1.2e-05,0.0,2260,0.012389,0.005735,17,28,0,1,0.00679642145693151,610.0,656.833910034602
0.0,1.157920892373162e+59,0.0,0.0,1666,0.596038,0.120451,173,993,0,1,0.21668210823456546,133.0,808.1314878892733
1.4357,1.1055,0.016842,0.0,1642,0.045676,0.02418,30,75,0,1,-0.15316853199794078,1125.0,493.4832756632064
0.0331,0.0255,0.023565,0.0,1635,0.068502,0.000779,29,112,0,1,-0.15048536715058924,1102.0,500.7785467128028
6.6327,5.5695,121.955328,0.0,1712,0.040304,808.892292,17,69,0,-1,0.6210907581739802,6.0,848.4140715109573
1.3436,1.0346,0.027653,0.0,1640,0.196341,0.037155,78,322,0,1,-0.10900335702046347,928.0,555.9688581314879
0.0,1.157920892373162e+59,0.0,0.0,1621,0.03393,0.286736,26,55,0,1,0.04519969311744046,456.0,705.6805074971164
0.0,1.157920892373162e+59,0.0,0.0,1615,0.003715,0.041612,6,6,0,1,0.03178310935215195,512.0,687.9181084198385
0.0,1.157920892373162e+59,0.0,0.0,1704,0.053991,0.064966,33,92,0,1,0.07421747212740729,359.0,736.4475201845444
1.9955,1.7161,0.261728,0.0,1561,0.006406,0.522273,9,10,0,1,-0.1884765087699669,1298.0,438.6101499423299
0.0002,0.0,0.031797,0.0,1581,0.018975,7e-06,16,30,0,1,-0.17933706795703455,1258.0,451.2975778546713
4.0915,3.5187,1.262284,0.0,1585,0.071924,5.164664,35,114,0,1,-0.15622590627264443,1138.0,489.3598615916955
2.8458,2.4474,0.004137,0.0,1614,0.061958,0.011774,33,100,0,1,-0.1567301667659486,1143.0,487.7739331026528
6.4139,5.6122,0.000895,0.0,1841,0.067898,0.005739,52,125,0,1,-0.0873399871424284,857.0,578.4890426758939
3.606,3.1012,0.036899,0.0,1873,0.76882,0.13306,55,1440,0,1,0.08046345398765617,339.0,742.7912341407151
1.33,1.0235,0.006445,0.0,1685,0.01365,0.008572,10,23,0,1,-0.15337643057820496,1126.0,493.16608996539793
0.0,1.157920892373162e+59,0.0,0.0,1726,0.006373,0.014758,9,11,0,1,0.06369404263241725,390.0,726.6147635524799
0.0,1.157920892373162e+59,0.0,0.0,2093,0.456283,0.048525,163,955,0,1,0.310848345430704,72.0,827.479815455594
0.0,1.157920892373162e+59,0.0,0.0,1681,0.016062,0.115722,10,27,0,1,0.05370744430710236,425.0,715.5132641291812
0.0002,0.0,0.065566,0.0,1878,0.349308,1.4e-05,197,656,0,1,0.024124363822054976,540.0,679.0369088811996
0.0,1.157920892373162e+59,0.0,0.0,1920,0.545833,0.007046,158,1048,0,1,0.27849936192265046,88.0,822.4048442906575
0.0,1.157920892373162e+59,0.0,0.0,1823,0.085573,0.0047,62,156,0,1,0.12179040554954265,270.0,764.6770472895041
1.4441,1.1119,0.020686,0.0,1628,0.105037,0.029872,34,171,0,1,-0.14332756912500877,1066.0,512.19723183391
0.0,1.157920892373162e+59,0.0,0.0,1576,0.008883,0.245519,9,14,0,1,0.023030095535000215,543.0,678.085351787774
2.7183,2.2331,0.525128,0.0,1672,0.007775,1.42744,9,13,0,1,-0.15645433196618452,1139.0,489.042675893887
0.002,0.0008,0.226959,0.0,2000,0.211,0.000448,58,422,0,1,-0.007865476150498589,655.0,642.560553633218
0.0,1.157920892373162e+59,0.0,0.0,1747,0.0498,0.017458,30,87,0,1,0.08444038277915175,333.0,744.6943483275663
0.0182,0.0133,0.02512,0.0,1711,0.066628,0.000458,33,114,0,1,-0.12868647289089935,1001.0,532.8143021914648
0.0,1.157920892373162e+59,0.0,0.0,3441,0.013659,9.820725,13,47,0,-1,0.5452624809373404,12.0,846.5109573241061
1.1634,1.0006,0.105813,0.0,1619,0.068561,0.123107,39,111,0,1,-0.15207889489419912,1113.0,497.28950403690885
0.0,1.157920892373162e+59,0.0,0.0,1634,0.009792,1.053354,9,16,0,1,0.03969024965976165,485.0,696.482122260669
1.4667,1.1293,0.00551,0.0,2912,0.105082,0.008081,88,306,0,1,0.2304973662886382,123.0,811.3033448673586
2.4374,1.8166,0.00987,0.0,1606,0.040473,0.024057,17,65,0,1,-0.16764230343957565,1203.0,468.7427912341407
5.2227,4.0215,0.020011,0.0,2694,0.090943,0.104514,65,245,0,1,0.15978792017888893,206.0,784.9769319492502
2.3267,1.9309,0.000972,0.0,2715,0.634991,0.002262,483,1724,2,1,0.41839641282865087,101.0,488.1578947368421
0.0,1.157920892373162e+59,0.0,0.0,1611,0.127871,0.004418,57,206,0,1,0.07027337459506139,370.0,732.9584775086505
0.0007,0.0006,0.069716,0.0,1640,0.070732,4.7e-05,36,116,0,1,-0.14669749194275494,1081.0,507.439446366782
0.0,1.157920892373162e+59,0.0,0.0,1647,0.056466,0.008286,44,93,0,1,0.06172582834015465,394.0,725.3460207612457
0.0014,0.0012,0.166641,0.0,1874,0.338847,0.000228,100,635,0,1,-0.004274848705822117,643.0,646.3667820069204
2.2476,1.933,1.35816,0.0,1600,0.151875,3.052634,54,243,0,1,-0.13118928138463454,1011.0,529.6424452133795
0.0,1.157920892373162e+59,0.0,0.0,2071,0.942057,0.02346,434,1951,2,1,0.48853882160451184,76.0,578.6184210526316
0.0,1.157920892373162e+59,0.0,0.0,1606,0.005604,0.030125,6,9,0,1,0.029699064204000217,520.0,685.3806228373703
0.0,1.157920892373162e+59,0.0,0.0,1814,1.890298,0.012566,704,3429,2,-1,0.6870289454331979,33.0,734.2105263157895
0.0,0.0,0.176223,0.0,1608,0.424129,3e-06,82,682,0,1,-0.06832930732486003,794.0,598.4717416378317
0.0,1.157920892373162e+59,0.0,0.0,1647,0.057073,0.040779,35,94,0,1,0.05954580639739229,404.0,722.1741637831603
10.1219,8.4012,0.000324,0.0,1691,0.668835,0.00328,388,1131,0,1,0.08801008932526794,325.0,747.2318339100345
0.0,1.157920892373162e+59,0.0,0.0,1608,0.031716,0.002215,18,51,0,1,0.038890972308565856,490.0,694.8961937716263
0.0,1.157920892373162e+59,0.0,0.0,1686,1.551601,0.003814,530,2616,2,1,0.52183446026422,66.0,614.8026315789473
0.0,1.157920892373162e+59,0.0,0.0,1780,0.038202,0.084415,14,68,0,1,0.08693865236955392,328.0,746.280276816609
0.0,1.157920892373162e+59,0.0,0.0,1615,0.014241,0.103187,10,23,0,1,0.03509625303961277,500.0,691.7243367935409
0.0,1.157920892373162e+59,0.0,0.0,1638,0.081807,0.051597,60,134,0,1,0.06881528134143783,374.0,731.6897347174164
0.0,1.157920892373162e+59,0.0,0.0,1842,1.859392,0.021149,527,3425,2,1,0.6445567274595758,42.0,701.6447368421052
0.0,1.157920892373162e+59,0.0,0.0,1754,0.031357,0.010386,15,55,0,1,0.07844657723292033,349.0,739.6193771626297
0.0,0.0,0.493921,0.0,1622,0.082614,0.0,20,134,0,1,-0.15234242904489673,1115.0,496.6551326412918
13.9103,10.7109,0.001047,0.0,1985,0.068514,0.014562,36,136,0,1,-0.051229283747141224,751.0,612.1107266435986
0.0,1.157920892373162e+59,0.0,0.0,1617,0.004947,0.013877,5,8,0,1,0.032321172905827644,510.0,688.5524798154556
915.039,0.4575,6e-06,0.0,2801,0.55623,0.005055,375,1558,2,1,0.39557490264494477,108.0,462.82894736842104
0.0015,0.0012,0.249449,0.0,2480,0.215323,0.000386,81,534,0,1,0.13622368621550818,239.0,774.5098039215686
0.0,1.157920892373162e+59,0.0,0.0,1630,0.03681,0.012493,28,60,0,1,0.04866225675045434,441.0,710.4382929642445
8.3541,6.4326,0.000108,0.0,1952,0.166496,0.000901,89,325,0,1,-0.024260263919819648,700.0,628.2871972318339
1925.7071,1405.7662,5e-06,0.0,2024,0.047431,0.010418,26,96,0,1,-0.0476517454007528,739.0,615.916955017301
0.0,1.157920892373162e+59,0.0,0.0,1637,0.238852,0.038068,77,391,0,1,0.10653541128427294,287.0,759.2848904267589
0.0,1.157920892373162e+59,0.0,0.0,2914,0.440975,0.007219,296,1285,0,1,0.5850227318028051,7.0,848.0968858131488
0.0,1.157920892373162e+59,0.0,0.0,1790,0.155307,0.140971,71,278,0,1,0.13041843233541767,253.0,770.0692041522491
0.0,1.157920892373162e+59,0.0,0.0,2765,0.117179,0.002216,98,324,0,1,0.40273053578809315,33.0,839.8500576701268
5.1062,4.1871,0.014412,0.0,2964,0.652159,0.073592,392,1933,2,1,0.4758286353198694,79.0,567.7631578947369
0.0,1.157920892373162e+59,0.0,0.0,1699,4.200706,0.014102,871,7137,2,-1,1.189456741441153,12.0,810.1973684210527
0.0,1.157920892373162e+59,0.0,0.0,2233,0.275862,0.002299,160,616,0,1,0.30786587554716616,74.0,826.8454440599769
0.0,1.157920892373162e+59,0.0,0.0,1729,0.094853,0.001538,52,164,0,1,0.09496862980837631,314.0,750.7208765859284
1.3219,1.1236,0.003222,0.0,1685,0.178635,0.004259,149,301,0,1,-0.0817219055349177,832.0,586.4186851211073
0.0,1.157920892373162e+59,0.0,0.0,1664,0.059495,0.007333,16,99,0,1,0.05985531722941037,402.0,722.8085351787774
0.0,1.157920892373162e+59,0.0,0.0,1641,0.010969,0.146799,12,18,0,1,0.04211257156746724,471.0,700.9227220299884
3.4881,3.0521,0.0002,0.0,1700,0.307059,0.000698,114,522,0,1,-0.05866045593605408,771.0,605.767012687428
0.0,1.157920892373162e+59,0.0,0.0,1747,0.11162,0.041709,79,195,0,1,0.11069388789595351,284.0,760.2364475201846
0.0,1.157920892373162e+59,0.0,0.0,1629,0.033763,0.246303,34,55,0,1,0.049425637512722304,439.0,711.0726643598616
0.0,1.157920892373162e+59,0.0,0.0,2039,0.223149,0.00312,123,455,0,1,0.2300194347460749,124.0,810.9861591695501
